call_id,call_date,hcp_id,rep_id,territory_id,product_id,call_type,call_status,call_duration_minutes,discussion_topic,sample_dropped,next_call_planned_date,engagement_score
CALL014093,2026-01-21,HCP0286,REP034,T010,PROD002,Follow-up,Cancelled,13,Conference invite,True,2026-02-05,14
CALL014094,2026-01-15,HCP0478,REP034,T010,PROD024,Follow-up,Completed,34,Sample follow-up,True,2026-02-21,86
CALL014095,2026-01-26,HCP0358,REP034,T010,PROD010,Follow-up,Completed,38,Conference invite,True,2026-03-01,88
CALL014096,2026-01-27,HCP0478,REP034,T010,PROD008,Follow-up,Rescheduled,18,Brand reminder,True,2026-03-05,86
CALL014097,2026-01-31,HCP0118,REP034,T010,PROD014,Planned,Completed,15,Brand reminder,False,2026-02-21,99
CALL014098,2026-01-18,HCP0190,REP034,T010,PROD006,Follow-up,Completed,24,Conference invite,True,2026-02-15,57
CALL014099,2026-01-05,HCP0442,REP034,T010,PROD013,Ad hoc,Completed,12,Brand reminder,False,2026-02-19,100
CALL014100,2026-01-05,HCP0118,REP034,T010,PROD006,Planned,Completed,16,New clinical evidence,False,2026-02-18,70
CALL014101,2026-01-13,HCP0382,REP034,T010,PROD014,Follow-up,Completed,8,Brand reminder,True,2026-01-27,63
CALL014102,2026-01-10,HCP0214,REP034,T010,PROD011,Ad hoc,Cancelled,20,Sample follow-up,False,2026-01-31,90
CALL014103,2026-01-30,HCP0346,REP034,T010,PROD020,Planned,Completed,35,Brand reminder,True,2026-02-23,88
CALL014104,2026-01-03,HCP0046,REP034,T010,PROD018,Follow-up,Completed,16,Dose optimization,True,2026-01-17,42
CALL014105,2026-01-05,HCP0310,REP034,T010,PROD011,Follow-up,Completed,20,New clinical evidence,False,2026-02-01,30
CALL014106,2026-01-15,HCP0406,REP034,T010,PROD012,Follow-up,Completed,21,Conference invite,True,2026-02-24,11
CALL014107,2026-01-18,HCP0275,REP035,T011,PROD009,Follow-up,Rescheduled,13,Patient affordability,True,2026-02-10,81
CALL014108,2026-01-04,HCP0095,REP035,T011,PROD017,Planned,Completed,11,New clinical evidence,False,2026-02-06,20
CALL014109,2026-01-12,HCP0191,REP035,T011,PROD023,Planned,Completed,22,Sample follow-up,False,2026-01-28,62
CALL014110,2026-01-20,HCP0263,REP035,T011,PROD022,Planned,Completed,21,Patient affordability,False,2026-03-03,22
CALL014111,2026-01-06,HCP0059,REP035,T011,PROD020,Follow-up,Rescheduled,41,Sample follow-up,False,2026-01-20,13
CALL014112,2026-01-10,HCP0383,REP035,T011,PROD002,Follow-up,Rescheduled,27,Sample follow-up,False,2026-01-28,46
CALL014113,2026-01-13,HCP0395,REP035,T011,PROD023,Ad hoc,Completed,45,Patient affordability,True,2026-02-05,3
CALL014114,2026-01-03,HCP0239,REP035,T011,PROD004,Follow-up,Completed,40,New clinical evidence,True,2026-02-16,48
CALL014115,2026-01-11,HCP0419,REP035,T011,PROD024,Planned,Completed,34,Conference invite,True,2026-02-19,15
CALL014116,2026-01-02,HCP0491,REP035,T011,PROD020,Ad hoc,Completed,13,Sample follow-up,True,2026-01-29,63
CALL014117,2026-01-27,HCP0143,REP035,T011,PROD006,Planned,Rescheduled,7,Brand reminder,True,2026-02-17,95
CALL014118,2026-01-28,HCP0155,REP035,T011,PROD024,Ad hoc,Completed,13,Conference invite,False,2026-03-06,100
CALL014119,2026-01-11,HCP0131,REP035,T011,PROD010,Ad hoc,Completed,14,Dose optimization,True,2026-02-12,9
CALL014120,2026-01-27,HCP0299,REP035,T011,PROD019,Planned,Completed,7,Brand reminder,True,2026-02-20,98
CALL014121,2026-01-05,HCP0107,REP035,T011,PROD020,Follow-up,Completed,27,Conference invite,False,2026-02-10,41
CALL014122,2026-01-05,HCP0287,REP035,T011,PROD024,Ad hoc,Completed,42,Dose optimization,True,2026-02-10,41
CALL014123,2026-01-18,HCP0275,REP035,T011,PROD001,Ad hoc,Completed,30,Dose optimization,False,2026-02-19,9
CALL014124,2026-01-20,HCP0071,REP035,T011,PROD008,Follow-up,Completed,17,Sample follow-up,True,2026-02-16,68
CALL014125,2026-01-28,HCP0023,REP035,T011,PROD007,Ad hoc,Completed,22,Sample follow-up,True,2026-02-20,98
CALL014126,2026-01-12,HCP0035,REP035,T011,PROD007,Ad hoc,Completed,10,Patient affordability,False,2026-02-05,20
CALL014127,2026-01-03,HCP0419,REP035,T011,PROD024,Follow-up,Completed,12,Brand reminder,True,2026-01-18,62
CALL014128,2026-01-16,HCP0443,REP035,T011,PROD007,Follow-up,Cancelled,18,Patient affordability,False,2026-02-13,53
CALL014129,2026-01-05,HCP0215,REP035,T011,PROD025,Ad hoc,Completed,30,Sample follow-up,True,2026-01-30,17
CALL014130,2026-01-01,HCP0119,REP035,T011,PROD018,Planned,Completed,16,Conference invite,True,2026-02-01,91
CALL014131,2026-01-05,HCP0276,REP036,T012,PROD021,Planned,Completed,18,Brand reminder,False,2026-02-12,73
CALL014132,2026-01-10,HCP0384,REP036,T012,PROD018,Follow-up,Completed,22,Patient affordability,False,2026-02-08,71
CALL014133,2026-01-15,HCP0204,REP036,T012,PROD024,Planned,Completed,13,Patient affordability,True,2026-02-25,57
CALL014134,2026-01-15,HCP0252,REP036,T012,PROD018,Planned,Completed,19,Patient affordability,False,2026-02-06,57
CALL014135,2026-01-05,HCP0072,REP036,T012,PROD016,Follow-up,Completed,17,Dose optimization,True,2026-02-01,54
CALL014136,2026-01-10,HCP0420,REP036,T012,PROD003,Ad hoc,Completed,41,New clinical evidence,True,2026-02-05,36
CALL014137,2026-01-12,HCP0192,REP036,T012,PROD009,Follow-up,Completed,30,New clinical evidence,True,2026-02-06,61
CALL014138,2026-01-08,HCP0288,REP036,T012,PROD006,Ad hoc,Completed,25,Brand reminder,False,2026-01-23,38
CALL014139,2026-01-05,HCP0396,REP036,T012,PROD009,Planned,Completed,28,Patient affordability,True,2026-02-19,51
CALL014140,2026-01-24,HCP0084,REP036,T012,PROD005,Follow-up,Completed,22,Brand reminder,False,2026-02-21,18
CALL014141,2026-01-16,HCP0096,REP036,T012,PROD011,Ad hoc,Rescheduled,13,New clinical evidence,False,2026-02-13,31
CALL014142,2026-01-17,HCP0336,REP036,T012,PROD008,Ad hoc,Rescheduled,19,New clinical evidence,False,2026-02-03,30
CALL014143,2026-01-13,HCP0240,REP036,T012,PROD010,Planned,Completed,5,Brand reminder,False,2026-02-01,61
CALL014144,2026-01-23,HCP0456,REP036,T012,PROD005,Ad hoc,Completed,11,Conference invite,True,2026-02-21,78
CALL014145,2026-01-07,HCP0096,REP036,T012,PROD019,Planned,Completed,9,Conference invite,True,2026-01-29,21
CALL014146,2026-01-04,HCP0492,REP036,T012,PROD024,Follow-up,Rescheduled,25,Patient affordability,False,2026-02-02,57
CALL014147,2026-01-11,HCP0276,REP036,T012,PROD005,Planned,Completed,35,Dose optimization,False,2026-01-29,69
CALL014148,2026-01-03,HCP0156,REP036,T012,PROD018,Ad hoc,Completed,7,Conference invite,False,2026-02-03,39
CALL014149,2026-01-24,HCP0420,REP036,T012,PROD011,Follow-up,Completed,35,New clinical evidence,True,2026-02-16,55
CALL014150,2026-01-02,HCP0432,REP036,T012,PROD018,Planned,Completed,19,Dose optimization,False,2026-02-07,6
CALL014151,2026-01-28,HCP0372,REP036,T012,PROD015,Ad hoc,Completed,8,Patient affordability,True,2026-03-07,19
CALL014152,2026-01-26,HCP0252,REP036,T012,PROD002,Follow-up,Cancelled,18,Brand reminder,False,2026-03-10,8
CALL014153,2026-01-27,HCP0120,REP036,T012,PROD002,Ad hoc,Completed,42,Conference invite,True,2026-02-22,71
CALL014154,2026-01-19,HCP0252,REP036,T012,PROD018,Ad hoc,Completed,14,Sample follow-up,False,2026-03-03,95
CALL014155,2026-01-05,HCP0276,REP036,T012,PROD013,Ad hoc,Completed,13,New clinical evidence,True,2026-01-23,30
CALL014156,2026-01-10,HCP0060,REP036,T012,PROD010,Follow-up,Rescheduled,7,Patient affordability,True,2026-02-18,30
CALL014157,2026-01-29,HCP0216,REP036,T012,PROD023,Planned,Completed,11,New clinical evidence,True,2026-03-01,65
CALL014158,2026-01-20,HCP0180,REP036,T012,PROD008,Ad hoc,Completed,11,Conference invite,True,2026-02-11,69
CALL014159,2026-01-18,HCP0480,REP036,T012,PROD019,Planned,Completed,41,Dose optimization,False,2026-02-05,24
CALL014160,2026-01-01,HCP0012,REP036,T012,PROD003,Planned,Completed,39,Sample follow-up,True,2026-01-24,6
CALL014161,2026-01-28,HCP0312,REP036,T012,PROD008,Ad hoc,Completed,26,Brand reminder,True,2026-02-25,15
CALL014162,2026-01-17,HCP0240,REP036,T012,PROD002,Planned,Completed,9,Sample follow-up,True,2026-02-18,52
CALL014163,2026-01-11,HCP0300,REP036,T012,PROD018,Planned,Completed,42,Dose optimization,False,2026-02-07,67
CALL014164,2026-01-06,HCP0073,REP037,T001,PROD011,Ad hoc,Completed,12,Patient affordability,True,2026-01-25,99
CALL014165,2026-01-24,HCP0109,REP037,T001,PROD023,Planned,Completed,7,Patient affordability,False,2026-02-28,66
CALL014166,2026-01-08,HCP0373,REP037,T001,PROD024,Planned,Completed,38,New clinical evidence,False,2026-02-15,47
CALL014167,2026-01-05,HCP0349,REP037,T001,PROD010,Follow-up,Completed,44,Dose optimization,True,2026-02-05,16
CALL014168,2026-01-19,HCP0181,REP037,T001,PROD006,Planned,Completed,44,Conference invite,True,2026-03-01,61
CALL014169,2026-01-24,HCP0421,REP037,T001,PROD014,Planned,Rescheduled,38,New clinical evidence,False,2026-03-02,26
CALL014170,2026-01-31,HCP0025,REP037,T001,PROD021,Follow-up,Completed,9,Patient affordability,False,2026-02-27,52
CALL014171,2026-01-18,HCP0277,REP037,T001,PROD012,Planned,Completed,34,Brand reminder,False,2026-02-25,54
CALL014172,2026-01-17,HCP0157,REP037,T001,PROD009,Planned,Completed,32,Brand reminder,True,2026-02-15,40
CALL014173,2026-01-30,HCP0205,REP037,T001,PROD009,Ad hoc,Completed,17,Sample follow-up,True,2026-03-01,40
CALL014174,2026-01-23,HCP0421,REP037,T001,PROD006,Ad hoc,Completed,28,Dose optimization,True,2026-02-27,40
CALL014175,2026-01-25,HCP0157,REP037,T001,PROD017,Follow-up,Completed,5,Dose optimization,True,2026-02-27,83
CALL014176,2026-01-20,HCP0025,REP037,T001,PROD013,Ad hoc,Completed,45,Sample follow-up,True,2026-02-06,61
CALL014177,2026-01-05,HCP0037,REP037,T001,PROD013,Follow-up,Completed,25,Conference invite,True,2026-02-05,33
CALL014178,2026-01-16,HCP0013,REP037,T001,PROD006,Ad hoc,Completed,41,Sample follow-up,True,2026-02-09,10
CALL014179,2026-01-10,HCP0277,REP037,T001,PROD004,Planned,Completed,26,New clinical evidence,False,2026-02-04,84
CALL014180,2026-01-13,HCP0217,REP037,T001,PROD013,Planned,Completed,36,Dose optimization,False,2026-02-13,32
CALL014181,2026-01-25,HCP0265,REP037,T001,PROD007,Follow-up,Cancelled,12,Brand reminder,False,2026-02-14,81
CALL014182,2026-01-03,HCP0049,REP037,T001,PROD018,Ad hoc,Completed,38,New clinical evidence,False,2026-02-15,76
CALL014183,2026-01-17,HCP0157,REP037,T001,PROD009,Follow-up,Completed,17,Dose optimization,True,2026-02-02,49
CALL014184,2026-01-14,HCP0001,REP037,T001,PROD007,Planned,Completed,45,Dose optimization,False,2026-02-19,88
CALL014185,2026-01-05,HCP0301,REP037,T001,PROD002,Follow-up,Completed,15,New clinical evidence,False,2026-02-10,59
CALL014186,2026-01-25,HCP0433,REP037,T001,PROD012,Follow-up,Completed,41,Conference invite,False,2026-02-08,33
CALL014187,2026-01-15,HCP0265,REP037,T001,PROD015,Follow-up,Completed,16,Sample follow-up,True,2026-02-17,97
CALL014188,2026-01-17,HCP0457,REP037,T001,PROD011,Ad hoc,Completed,16,Patient affordability,True,2026-02-03,16
CALL014189,2026-01-30,HCP0481,REP037,T001,PROD004,Planned,Rescheduled,40,New clinical evidence,True,2026-02-26,52
CALL014190,2026-01-04,HCP0289,REP037,T001,PROD021,Planned,Completed,8,Dose optimization,False,2026-01-21,14
CALL014191,2026-01-04,HCP0145,REP037,T001,PROD019,Ad hoc,Completed,42,Dose optimization,False,2026-01-31,70
CALL014192,2026-01-11,HCP0157,REP037,T001,PROD025,Follow-up,Completed,36,Conference invite,False,2026-01-25,97
CALL014193,2026-01-24,HCP0109,REP037,T001,PROD007,Planned,Completed,28,Sample follow-up,True,2026-02-17,16
CALL014194,2026-01-10,HCP0134,REP038,T002,PROD022,Follow-up,Completed,25,Patient affordability,False,2026-02-18,90
CALL014195,2026-01-24,HCP0470,REP038,T002,PROD025,Planned,Completed,13,New clinical evidence,True,2026-03-05,31
CALL014196,2026-01-20,HCP0158,REP038,T002,PROD021,Follow-up,Completed,38,Dose optimization,True,2026-02-19,43
CALL014197,2026-01-25,HCP0386,REP038,T002,PROD019,Follow-up,Completed,9,Brand reminder,False,2026-02-15,59
CALL014198,2026-01-01,HCP0230,REP038,T002,PROD008,Ad hoc,Completed,6,New clinical evidence,False,2026-01-19,94
CALL014199,2026-01-20,HCP0482,REP038,T002,PROD002,Ad hoc,Completed,37,Brand reminder,False,2026-03-05,4
CALL014200,2026-01-31,HCP0206,REP038,T002,PROD018,Planned,Completed,34,New clinical evidence,False,2026-02-21,66
CALL014201,2026-01-02,HCP0194,REP038,T002,PROD016,Ad hoc,Completed,19,New clinical evidence,True,2026-01-19,96
CALL014202,2026-01-04,HCP0146,REP038,T002,PROD008,Ad hoc,Completed,16,Conference invite,True,2026-02-05,38
CALL014203,2026-01-10,HCP0062,REP038,T002,PROD019,Follow-up,Completed,28,New clinical evidence,False,2026-02-07,65
CALL014204,2026-01-16,HCP0290,REP038,T002,PROD010,Planned,Rescheduled,31,Patient affordability,False,2026-02-27,50
CALL014205,2026-01-14,HCP0302,REP038,T002,PROD015,Planned,Completed,28,Sample follow-up,False,2026-02-21,67
CALL014206,2026-01-08,HCP0458,REP038,T002,PROD018,Ad hoc,Completed,29,Sample follow-up,True,2026-02-08,55
CALL014207,2026-01-24,HCP0206,REP038,T002,PROD010,Planned,Completed,44,Dose optimization,True,2026-03-10,62
CALL014208,2026-01-05,HCP0122,REP038,T002,PROD014,Follow-up,Completed,23,New clinical evidence,True,2026-02-03,1
CALL014209,2026-01-28,HCP0218,REP038,T002,PROD018,Ad hoc,Completed,43,Dose optimization,False,2026-02-15,37
CALL014210,2026-01-03,HCP0086,REP038,T002,PROD021,Follow-up,Cancelled,39,Dose optimization,True,2026-02-17,82
CALL014211,2026-01-03,HCP0410,REP038,T002,PROD008,Planned,Completed,7,Sample follow-up,True,2026-02-05,67
CALL014212,2026-01-17,HCP0278,REP038,T002,PROD021,Follow-up,Completed,39,Conference invite,True,2026-02-05,58
CALL014213,2026-01-08,HCP0086,REP038,T002,PROD021,Ad hoc,Completed,23,Patient affordability,True,2026-01-25,1
CALL014214,2026-01-02,HCP0266,REP038,T002,PROD008,Planned,Completed,14,Dose optimization,False,2026-02-06,95
CALL014215,2026-01-04,HCP0410,REP038,T002,PROD008,Follow-up,Completed,14,New clinical evidence,False,2026-02-02,20
CALL014216,2026-01-18,HCP0062,REP038,T002,PROD003,Ad hoc,Rescheduled,35,New clinical evidence,False,2026-02-16,87
CALL014217,2026-01-12,HCP0266,REP038,T002,PROD024,Planned,Completed,17,Conference invite,False,2026-02-05,42
CALL014218,2026-01-18,HCP0242,REP038,T002,PROD024,Follow-up,Completed,23,Conference invite,False,2026-02-06,72
CALL014219,2026-01-09,HCP0242,REP038,T002,PROD008,Follow-up,Completed,38,Conference invite,True,2026-02-18,80
CALL014220,2026-01-02,HCP0110,REP038,T002,PROD009,Ad hoc,Completed,12,Brand reminder,True,2026-02-04,12
CALL014221,2026-01-12,HCP0206,REP038,T002,PROD010,Ad hoc,Rescheduled,8,Patient affordability,True,2026-02-06,77
CALL014222,2026-01-30,HCP0134,REP038,T002,PROD022,Follow-up,Rescheduled,12,Sample follow-up,True,2026-02-18,84
CALL014223,2026-01-24,HCP0338,REP038,T002,PROD020,Planned,Completed,17,New clinical evidence,False,2026-02-09,92
CALL014224,2026-01-23,HCP0387,REP039,T003,PROD025,Follow-up,Completed,24,Conference invite,False,2026-03-03,79
CALL014225,2026-01-05,HCP0243,REP039,T003,PROD013,Ad hoc,Completed,14,Dose optimization,True,2026-01-23,1
CALL014226,2026-01-18,HCP0051,REP039,T003,PROD024,Planned,Completed,32,Brand reminder,False,2026-02-18,71
CALL014227,2026-01-12,HCP0495,REP039,T003,PROD009,Planned,Completed,45,Conference invite,False,2026-01-29,72
CALL014228,2026-01-25,HCP0195,REP039,T003,PROD024,Ad hoc,Completed,35,New clinical evidence,False,2026-02-12,98
CALL014229,2026-01-29,HCP0339,REP039,T003,PROD025,Ad hoc,Completed,38,New clinical evidence,False,2026-02-20,2
CALL014230,2026-01-28,HCP0351,REP039,T003,PROD008,Planned,Completed,8,New clinical evidence,True,2026-02-21,1
CALL014231,2026-01-11,HCP0111,REP039,T003,PROD024,Ad hoc,Completed,22,Dose optimization,True,2026-02-09,27
CALL014232,2026-01-01,HCP0279,REP039,T003,PROD002,Follow-up,Completed,36,Sample follow-up,False,2026-01-23,82
CALL014233,2026-01-20,HCP0411,REP039,T003,PROD016,Ad hoc,Completed,17,Patient affordability,False,2026-02-17,66
CALL014234,2026-01-20,HCP0087,REP039,T003,PROD009,Planned,Completed,30,Brand reminder,False,2026-02-16,13
CALL014235,2026-01-09,HCP0279,REP039,T003,PROD010,Planned,Completed,29,Sample follow-up,False,2026-02-16,51
CALL014236,2026-01-06,HCP0279,REP039,T003,PROD018,Ad hoc,Completed,11,New clinical evidence,True,2026-01-20,22
CALL014237,2026-01-21,HCP0111,REP039,T003,PROD008,Follow-up,Rescheduled,26,Patient affordability,False,2026-03-01,90
CALL014238,2026-01-08,HCP0255,REP039,T003,PROD003,Planned,Completed,23,Patient affordability,False,2026-02-20,21
CALL014239,2026-01-15,HCP0315,REP039,T003,PROD021,Planned,Completed,29,Conference invite,False,2026-02-22,20
CALL014240,2026-01-12,HCP0375,REP039,T003,PROD011,Follow-up,Completed,28,Sample follow-up,True,2026-02-11,62
CALL014241,2026-01-10,HCP0315,REP039,T003,PROD021,Follow-up,Completed,6,Brand reminder,False,2026-02-23,21
CALL014242,2026-01-13,HCP0063,REP039,T003,PROD002,Planned,Completed,41,Patient affordability,False,2026-02-01,36
CALL014243,2026-01-08,HCP0051,REP039,T003,PROD016,Planned,Completed,19,Dose optimization,False,2026-02-13,25
CALL014244,2026-01-09,HCP0159,REP039,T003,PROD002,Planned,Completed,24,New clinical evidence,True,2026-01-25,9
CALL014245,2026-01-29,HCP0015,REP039,T003,PROD017,Ad hoc,Completed,42,Patient affordability,True,2026-02-16,16
CALL014246,2026-01-23,HCP0267,REP039,T003,PROD018,Ad hoc,Completed,8,Sample follow-up,True,2026-03-05,58
CALL014247,2026-01-13,HCP0483,REP039,T003,PROD025,Ad hoc,Completed,17,Dose optimization,True,2026-02-17,88
CALL014248,2026-01-31,HCP0063,REP039,T003,PROD018,Ad hoc,Completed,6,Conference invite,True,2026-03-13,33
CALL014249,2026-01-19,HCP0135,REP039,T003,PROD020,Ad hoc,Rescheduled,18,Brand reminder,True,2026-02-03,50
CALL014250,2026-01-15,HCP0135,REP039,T003,PROD020,Follow-up,Completed,21,Brand reminder,True,2026-02-26,50
CALL014251,2026-01-27,HCP0471,REP039,T003,PROD014,Follow-up,Completed,6,New clinical evidence,True,2026-02-16,73
CALL014252,2026-01-30,HCP0220,REP040,T004,PROD004,Ad hoc,Rescheduled,45,Dose optimization,False,2026-03-15,49
CALL014253,2026-01-31,HCP0376,REP040,T004,PROD008,Follow-up,Completed,34,Brand reminder,False,2026-03-02,62
CALL014254,2026-01-09,HCP0028,REP040,T004,PROD012,Follow-up,Completed,6,Conference invite,False,2026-02-07,55
CALL014255,2026-01-31,HCP0124,REP040,T004,PROD003,Follow-up,Rescheduled,7,New clinical evidence,False,2026-03-06,39
CALL014256,2026-01-23,HCP0364,REP040,T004,PROD010,Follow-up,Completed,39,Conference invite,False,2026-02-16,9
CALL014257,2026-01-01,HCP0124,REP040,T004,PROD019,Planned,Completed,5,Brand reminder,False,2026-01-16,6
CALL014258,2026-01-11,HCP0484,REP040,T004,PROD021,Follow-up,Completed,21,Brand reminder,True,2026-02-03,68
CALL014259,2026-01-05,HCP0196,REP040,T004,PROD018,Follow-up,Rescheduled,15,New clinical evidence,False,2026-01-29,79
CALL014260,2026-01-01,HCP0076,REP040,T004,PROD022,Planned,Completed,14,Brand reminder,True,2026-01-29,84
CALL014261,2026-01-23,HCP0268,REP040,T004,PROD012,Planned,Completed,39,Dose optimization,True,2026-02-08,44
CALL014262,2026-01-30,HCP0160,REP040,T004,PROD024,Follow-up,Completed,43,New clinical evidence,True,2026-02-24,58
CALL014263,2026-01-09,HCP0472,REP040,T004,PROD020,Follow-up,Completed,32,Brand reminder,False,2026-02-20,27
CALL014264,2026-01-27,HCP0148,REP040,T004,PROD020,Planned,Cancelled,32,Patient affordability,True,2026-02-25,92
CALL014265,2026-01-04,HCP0436,REP040,T004,PROD024,Planned,Rescheduled,12,Conference invite,True,2026-02-16,39
CALL014266,2026-01-29,HCP0076,REP040,T004,PROD006,Planned,Completed,8,Sample follow-up,False,2026-02-23,47
CALL014267,2026-01-26,HCP0412,REP040,T004,PROD016,Planned,Completed,6,Patient affordability,False,2026-02-20,38
CALL014268,2026-01-18,HCP0364,REP040,T004,PROD002,Ad hoc,Completed,29,Conference invite,False,2026-02-09,95
CALL014269,2026-01-02,HCP0064,REP040,T004,PROD017,Follow-up,Completed,40,Conference invite,True,2026-01-20,86
CALL014270,2026-01-07,HCP0364,REP040,T004,PROD010,Ad hoc,Completed,26,Sample follow-up,False,2026-02-21,75
CALL014271,2026-01-10,HCP0316,REP040,T004,PROD016,Ad hoc,Completed,25,Dose optimization,True,2026-01-28,100
CALL014272,2026-01-25,HCP0112,REP040,T004,PROD020,Follow-up,Completed,38,Dose optimization,False,2026-02-10,21
CALL014273,2026-01-26,HCP0448,REP040,T004,PROD019,Follow-up,Completed,11,Sample follow-up,False,2026-02-09,30
CALL014274,2026-01-09,HCP0160,REP040,T004,PROD016,Follow-up,Rescheduled,5,Dose optimization,True,2026-02-22,15
CALL014275,2026-01-01,HCP0280,REP040,T004,PROD008,Follow-up,Completed,8,Patient affordability,False,2026-01-30,9
CALL014276,2026-01-21,HCP0112,REP040,T004,PROD020,Planned,Completed,39,Conference invite,True,2026-02-21,62
CALL014277,2026-01-04,HCP0064,REP040,T004,PROD009,Ad hoc,Completed,14,Patient affordability,False,2026-01-27,94
CALL014278,2026-01-12,HCP0016,REP040,T004,PROD024,Planned,Completed,19,Dose optimization,False,2026-02-21,17
CALL014279,2026-02-08,HCP0061,REP001,T001,PROD003,Ad hoc,Rescheduled,10,Sample follow-up,True,2026-03-25,99
CALL014280,2026-02-03,HCP0385,REP001,T001,PROD018,Ad hoc,Completed,26,Conference invite,False,2026-02-22,56
CALL014281,2026-02-26,HCP0205,REP001,T001,PROD017,Ad hoc,Completed,33,Patient affordability,False,2026-03-17,94
CALL014282,2026-02-16,HCP0265,REP001,T001,PROD015,Follow-up,Completed,23,Patient affordability,True,2026-03-31,61
CALL014283,2026-02-06,HCP0181,REP001,T001,PROD006,Planned,Completed,6,Brand reminder,False,2026-03-03,87
CALL014284,2026-02-04,HCP0205,REP001,T001,PROD017,Follow-up,Completed,21,Dose optimization,True,2026-03-14,89
CALL014285,2026-02-05,HCP0193,REP001,T001,PROD022,Planned,Completed,40,Sample follow-up,False,2026-03-05,65
CALL014286,2026-02-08,HCP0097,REP001,T001,PROD008,Planned,Cancelled,39,Brand reminder,False,2026-03-06,38
CALL014287,2026-02-17,HCP0181,REP001,T001,PROD014,Ad hoc,Completed,16,Brand reminder,False,2026-03-12,58
CALL014288,2026-02-20,HCP0133,REP001,T001,PROD002,Ad hoc,Completed,13,Patient affordability,False,2026-03-31,2
CALL014289,2026-02-02,HCP0025,REP001,T001,PROD013,Follow-up,Completed,44,Sample follow-up,False,2026-03-07,59
CALL014290,2026-02-18,HCP0001,REP001,T001,PROD023,Ad hoc,Completed,7,Brand reminder,False,2026-03-21,79
CALL014291,2026-02-23,HCP0001,REP001,T001,PROD007,Planned,Completed,32,Conference invite,True,2026-03-14,50
CALL014292,2026-02-15,HCP0085,REP001,T001,PROD004,Planned,Completed,29,Conference invite,True,2026-03-15,100
CALL014293,2026-02-07,HCP0001,REP001,T001,PROD015,Planned,Completed,13,Patient affordability,True,2026-03-20,33
CALL014294,2026-02-01,HCP0097,REP001,T001,PROD024,Planned,Completed,32,Brand reminder,False,2026-03-14,54
CALL014295,2026-02-22,HCP0445,REP001,T001,PROD025,Follow-up,Completed,37,Brand reminder,False,2026-03-23,1
CALL014296,2026-02-11,HCP0025,REP001,T001,PROD005,Follow-up,Completed,30,Sample follow-up,True,2026-03-17,79
CALL014297,2026-02-20,HCP0493,REP001,T001,PROD014,Ad hoc,Completed,14,Conference invite,True,2026-03-11,57
CALL014298,2026-02-23,HCP0109,REP001,T001,PROD023,Planned,Completed,25,Dose optimization,False,2026-03-28,30
CALL014299,2026-02-10,HCP0241,REP001,T001,PROD016,Ad hoc,Rescheduled,21,New clinical evidence,True,2026-02-28,56
CALL014300,2026-02-05,HCP0026,REP002,T002,PROD019,Planned,Cancelled,21,Patient affordability,True,2026-03-06,40
CALL014301,2026-02-03,HCP0182,REP002,T002,PROD007,Planned,Cancelled,6,New clinical evidence,True,2026-02-17,100
CALL014302,2026-02-28,HCP0494,REP002,T002,PROD018,Planned,Completed,8,Dose optimization,True,2026-03-23,32
CALL014303,2026-02-11,HCP0362,REP002,T002,PROD019,Ad hoc,Completed,24,Brand reminder,False,2026-03-18,21
CALL014304,2026-02-04,HCP0326,REP002,T002,PROD002,Follow-up,Rescheduled,42,Conference invite,True,2026-02-18,30
CALL014305,2026-02-20,HCP0422,REP002,T002,PROD021,Follow-up,Completed,14,New clinical evidence,False,2026-04-06,41
CALL014306,2026-02-17,HCP0458,REP002,T002,PROD018,Follow-up,Rescheduled,20,Conference invite,True,2026-03-18,6
CALL014307,2026-02-27,HCP0086,REP002,T002,PROD021,Planned,Completed,44,Dose optimization,False,2026-03-31,54
CALL014308,2026-02-17,HCP0206,REP002,T002,PROD002,Ad hoc,Completed,40,Brand reminder,True,2026-03-04,38
CALL014309,2026-02-04,HCP0458,REP002,T002,PROD002,Ad hoc,Rescheduled,36,New clinical evidence,False,2026-02-27,19
CALL014310,2026-02-18,HCP0254,REP002,T002,PROD010,Planned,Rescheduled,28,New clinical evidence,True,2026-03-11,21
CALL014311,2026-02-23,HCP0494,REP002,T002,PROD002,Follow-up,Completed,13,New clinical evidence,True,2026-04-04,75
CALL014312,2026-02-15,HCP0290,REP002,T002,PROD018,Ad hoc,Completed,19,Conference invite,False,2026-03-17,57
CALL014313,2026-02-04,HCP0278,REP002,T002,PROD013,Planned,Completed,10,Dose optimization,True,2026-03-04,49
CALL014314,2026-02-14,HCP0062,REP002,T002,PROD011,Planned,Completed,38,Sample follow-up,True,2026-03-01,88
CALL014315,2026-02-28,HCP0170,REP002,T002,PROD019,Follow-up,Completed,17,Dose optimization,True,2026-03-31,5
CALL014316,2026-02-17,HCP0206,REP002,T002,PROD018,Ad hoc,Completed,18,Sample follow-up,True,2026-03-04,5
CALL014317,2026-02-11,HCP0146,REP002,T002,PROD024,Ad hoc,Completed,42,Dose optimization,False,2026-03-05,57
CALL014318,2026-02-24,HCP0314,REP002,T002,PROD008,Ad hoc,Completed,33,Conference invite,True,2026-03-24,17
CALL014319,2026-02-16,HCP0362,REP002,T002,PROD011,Ad hoc,Completed,24,Dose optimization,False,2026-03-11,64
