sales_id,sale_date,sale_month,hcp_id,territory_id,rep_id,product_id,units_sold,gross_sales,discount_amount,net_sales,sales_channel
SALE012131,2026-01-21,2026-01,HCP0374,T002,REP002,PROD003,25,101086.25,3013.88,98072.37,Hospital
SALE012132,2026-01-23,2026-01,HCP0230,T002,REP002,PROD024,44,5626.28,313.3,5312.98,Retail
SALE012133,2026-01-11,2026-01,HCP0038,T002,REP002,PROD005,57,31839.63,4041.28,27798.35,Hospital
SALE012134,2026-01-09,2026-01,HCP0422,T002,REP002,PROD005,38,21226.42,2463.54,18762.88,Hospital
SALE012135,2026-01-25,2026-01,HCP0350,T002,REP002,PROD010,37,9010.98,1016.93,7994.05,Retail
SALE012136,2026-01-11,2026-01,HCP0110,T002,REP002,PROD017,41,156931.19,3374.06,153557.13,Retail
SALE012137,2026-01-16,2026-01,HCP0194,T002,REP002,PROD016,63,13606.74,1767.48,11839.26,Hospital
SALE012138,2026-01-11,2026-01,HCP0266,T002,REP002,PROD008,92,387890.4,23811.61,364078.79,Hospital
SALE012139,2026-01-14,2026-01,HCP0110,T002,REP002,PROD025,109,28540.56,2272.14,26268.42,Hospital
SALE012140,2026-01-29,2026-01,HCP0218,T002,REP002,PROD002,24,31308.24,1021.37,30286.87,Hospital
SALE012141,2026-01-26,2026-01,HCP0398,T002,REP002,PROD018,63,201970.44,32077.74,169892.7,Retail
SALE012142,2026-01-07,2026-01,HCP0350,T002,REP002,PROD010,26,6332.04,262.97,6069.07,Hospital
SALE012143,2026-01-22,2026-01,HCP0170,T002,REP002,PROD019,27,38926.71,4136.31,34790.4,Hospital
SALE012144,2026-01-13,2026-01,HCP0182,T002,REP002,PROD007,17,44906.01,6295.85,38610.16,Hospital
SALE012145,2026-01-14,2026-01,HCP0123,T003,REP003,PROD003,21,84912.45,7389.44,77523.01,Retail
SALE012146,2026-01-28,2026-01,HCP0015,T003,REP003,PROD025,55,14401.2,1417.71,12983.49,Retail
SALE012147,2026-01-06,2026-01,HCP0267,T003,REP003,PROD018,24,76941.12,10945.04,65996.08,Distributor
SALE012148,2026-01-03,2026-01,HCP0339,T003,REP003,PROD009,19,21965.71,1902.63,20063.08,Distributor
SALE012149,2026-01-10,2026-01,HCP0339,T003,REP003,PROD009,24,27746.16,1062.09,26684.07,Hospital
SALE012150,2026-01-01,2026-01,HCP0099,T003,REP003,PROD019,50,72086.5,9335.85,62750.65,Retail
SALE012151,2026-01-20,2026-01,HCP0039,T003,REP003,PROD003,12,48521.4,7303.79,41217.61,Hospital
SALE012152,2026-01-15,2026-01,HCP0459,T003,REP003,PROD022,140,424904.2,14589.8,410314.4,Distributor
SALE012153,2026-01-10,2026-01,HCP0363,T003,REP003,PROD001,90,146418.3,15151.59,131266.71,Hospital
SALE012154,2026-01-01,2026-01,HCP0399,T003,REP003,PROD013,30,34166.7,2547.91,31618.79,Distributor
SALE012155,2026-01-20,2026-01,HCP0207,T003,REP003,PROD010,41,9985.14,863.33,9121.81,Hospital
SALE012156,2026-01-20,2026-01,HCP0483,T003,REP003,PROD025,24,6284.16,935.71,5348.45,Hospital
SALE012157,2026-01-27,2026-01,HCP0087,T003,REP003,PROD001,26,42298.62,2672.75,39625.87,Distributor
SALE012158,2026-01-02,2026-01,HCP0087,T003,REP003,PROD009,33,38150.97,1350.99,36799.98,Distributor
SALE012159,2026-01-13,2026-01,HCP0255,T003,REP003,PROD003,12,48521.4,6583.21,41938.19,Distributor
SALE012160,2026-01-10,2026-01,HCP0483,T003,REP003,PROD001,60,97612.2,6904.91,90707.29,Distributor
SALE012161,2026-01-02,2026-01,HCP0171,T003,REP003,PROD016,42,9071.16,570.21,8500.95,Retail
SALE012162,2026-01-30,2026-01,HCP0003,T003,REP003,PROD004,82,199990.62,6861.62,193129.0,Distributor
SALE012163,2026-01-12,2026-01,HCP0424,T004,REP004,PROD023,12,40018.8,844.03,39174.77,Hospital
SALE012164,2026-01-18,2026-01,HCP0064,T004,REP004,PROD017,54,206689.86,12796.22,193893.64,Hospital
SALE012165,2026-01-17,2026-01,HCP0016,T004,REP004,PROD024,106,13554.22,851.77,12702.45,Distributor
SALE012166,2026-01-07,2026-01,HCP0352,T004,REP004,PROD002,63,82184.13,11392.9,70791.23,Hospital
SALE012167,2026-01-17,2026-01,HCP0364,T004,REP004,PROD010,85,20700.9,3072.63,17628.27,Hospital
SALE012168,2026-01-13,2026-01,HCP0460,T004,REP004,PROD022,63,191206.89,25962.2,165244.69,Hospital
SALE012169,2026-01-22,2026-01,HCP0328,T004,REP004,PROD022,10,30350.3,1460.74,28889.56,Distributor
SALE012170,2026-01-28,2026-01,HCP0304,T004,REP004,PROD009,14,16185.26,1262.12,14923.14,Distributor
SALE012171,2026-01-24,2026-01,HCP0184,T004,REP004,PROD009,61,70521.49,3048.33,67473.16,Retail
SALE012172,2026-01-15,2026-01,HCP0280,T004,REP004,PROD016,27,5831.46,769.61,5061.85,Distributor
SALE012173,2026-01-18,2026-01,HCP0400,T004,REP004,PROD001,88,143164.56,18065.63,125098.93,Retail
SALE012174,2026-01-28,2026-01,HCP0484,T004,REP004,PROD021,60,90582.0,5577.74,85004.26,Retail
SALE012175,2026-01-26,2026-01,HCP0148,T004,REP004,PROD012,60,88419.0,7614.38,80804.62,Retail
SALE012176,2026-01-20,2026-01,HCP0364,T004,REP004,PROD018,85,272499.8,16907.46,255592.34,Hospital
SALE012177,2026-01-26,2026-01,HCP0076,T004,REP004,PROD006,48,177375.84,15479.17,161896.67,Distributor
SALE012178,2026-01-05,2026-01,HCP0352,T004,REP004,PROD010,73,17778.42,409.33,17369.09,Retail
SALE012179,2026-01-11,2026-01,HCP0148,T004,REP004,PROD020,74,316370.72,30949.21,285421.51,Retail
SALE012180,2026-01-09,2026-01,HCP0472,T004,REP004,PROD004,37,90239.67,11474.39,78765.28,Retail
SALE012181,2026-01-03,2026-01,HCP0316,T004,REP004,PROD024,41,5242.67,238.73,5003.94,Hospital
SALE012182,2026-01-23,2026-01,HCP0436,T004,REP004,PROD008,52,219242.4,13507.03,205735.37,Distributor
SALE012183,2026-01-18,2026-01,HCP0172,T004,REP004,PROD014,32,50335.68,4987.55,45348.13,Hospital
SALE012184,2026-01-25,2026-01,HCP0064,T004,REP004,PROD009,23,26590.07,1167.4,25422.67,Distributor
SALE012185,2026-01-11,2026-01,HCP0329,T005,REP005,PROD018,52,166705.76,15951.33,150754.43,Retail
SALE012186,2026-01-29,2026-01,HCP0173,T005,REP005,PROD023,79,263457.1,7054.65,256402.45,Retail
SALE012187,2026-01-06,2026-01,HCP0149,T005,REP005,PROD019,12,17300.76,1405.93,15894.83,Retail
SALE012188,2026-01-13,2026-01,HCP0269,T005,REP005,PROD007,24,63396.72,4635.29,58761.43,Hospital
SALE012189,2026-01-08,2026-01,HCP0461,T005,REP005,PROD006,11,40648.63,3033.95,37614.68,Hospital
SALE012190,2026-01-16,2026-01,HCP0089,T005,REP005,PROD021,37,55858.9,4284.73,51574.17,Retail
SALE012191,2026-01-29,2026-01,HCP0365,T005,REP005,PROD011,30,128215.5,8782.81,119432.69,Hospital
SALE012192,2026-01-03,2026-01,HCP0449,T005,REP005,PROD007,18,47547.54,6846.15,40701.39,Distributor
SALE012193,2026-01-01,2026-01,HCP0461,T005,REP005,PROD014,33,51908.67,7891.73,44016.94,Distributor
SALE012194,2026-01-23,2026-01,HCP0341,T005,REP005,PROD013,50,56944.5,7829.19,49115.31,Distributor
SALE012195,2026-01-22,2026-01,HCP0197,T005,REP005,PROD021,93,140402.1,10200.22,130201.88,Retail
SALE012196,2026-01-21,2026-01,HCP0257,T005,REP005,PROD010,88,21431.52,2097.86,19333.66,Hospital
SALE012197,2026-01-07,2026-01,HCP0377,T005,REP005,PROD013,54,61500.06,4316.98,57183.08,Hospital
SALE012198,2026-01-17,2026-01,HCP0401,T005,REP005,PROD020,39,166735.92,12894.81,153841.11,Hospital
SALE012199,2026-01-08,2026-01,HCP0209,T005,REP005,PROD009,90,104048.1,12791.7,91256.4,Retail
SALE012200,2026-01-27,2026-01,HCP0089,T005,REP005,PROD021,13,19626.1,1044.17,18581.93,Distributor
SALE012201,2026-01-20,2026-01,HCP0173,T005,REP005,PROD015,88,286896.72,25614.14,261282.58,Hospital
SALE012202,2026-01-01,2026-01,HCP0389,T005,REP005,PROD018,48,153882.24,8989.54,144892.7,Retail
SALE012203,2026-01-21,2026-01,HCP0017,T005,REP005,PROD023,33,110051.7,11969.8,98081.9,Retail
SALE012204,2026-01-16,2026-01,HCP0317,T005,REP005,PROD007,25,66038.25,10196.51,55841.74,Distributor
SALE012205,2026-01-06,2026-01,HCP0257,T005,REP005,PROD002,62,80879.62,5386.77,75492.85,Retail
SALE012206,2026-01-26,2026-01,HCP0353,T005,REP005,PROD024,10,1278.7,171.39,1107.31,Distributor
SALE012207,2026-01-08,2026-01,HCP0077,T005,REP005,PROD021,58,87562.6,4912.18,82650.42,Hospital
SALE012208,2026-01-20,2026-01,HCP0425,T005,REP005,PROD010,17,4140.18,114.65,4025.53,Distributor
SALE012209,2026-01-30,2026-01,HCP0197,T005,REP005,PROD005,87,48597.33,1992.22,46605.11,Distributor
SALE012210,2026-01-14,2026-01,HCP0089,T005,REP005,PROD005,92,51390.28,7406.36,43983.92,Hospital
SALE012211,2026-01-28,2026-01,HCP0462,T006,REP006,PROD013,15,17083.35,1542.89,15540.46,Hospital
SALE012212,2026-01-20,2026-01,HCP0114,T006,REP006,PROD019,49,70644.77,8275.13,62369.64,Distributor
SALE012213,2026-01-20,2026-01,HCP0270,T006,REP006,PROD013,21,23916.69,3768.88,20147.81,Distributor
SALE012214,2026-01-21,2026-01,HCP0498,T006,REP006,PROD002,54,70443.54,5972.3,64471.24,Retail
SALE012215,2026-01-08,2026-01,HCP0414,T006,REP006,PROD018,138,442411.44,42238.48,400172.96,Hospital
SALE012216,2026-01-27,2026-01,HCP0174,T006,REP006,PROD022,67,203347.01,6253.11,197093.9,Hospital
SALE012217,2026-01-04,2026-01,HCP0066,T006,REP006,PROD016,50,10799.0,684.33,10114.67,Hospital
SALE012218,2026-01-03,2026-01,HCP0186,T006,REP006,PROD024,61,7800.07,554.91,7245.16,Hospital
SALE012219,2026-01-03,2026-01,HCP0402,T006,REP006,PROD011,74,316264.9,45805.0,270459.9,Hospital
SALE012220,2026-01-17,2026-01,HCP0198,T006,REP006,PROD012,14,20631.1,2900.67,17730.43,Hospital
SALE012221,2026-01-08,2026-01,HCP0378,T006,REP006,PROD007,6,15849.18,1477.03,14372.15,Retail
SALE012222,2026-01-19,2026-01,HCP0090,T006,REP006,PROD014,12,18875.88,892.49,17983.39,Hospital
SALE012223,2026-01-12,2026-01,HCP0438,T006,REP006,PROD015,60,195611.4,25040.97,170570.43,Hospital
SALE012224,2026-01-01,2026-01,HCP0102,T006,REP006,PROD018,34,108999.92,13361.77,95638.15,Distributor
SALE012225,2026-01-14,2026-01,HCP0198,T006,REP006,PROD020,39,166735.92,25071.02,141664.9,Hospital
SALE012226,2026-01-07,2026-01,HCP0090,T006,REP006,PROD014,52,81795.48,10437.35,71358.13,Distributor
SALE012227,2026-01-25,2026-01,HCP0234,T006,REP006,PROD012,120,176838.0,13519.71,163318.29,Hospital
SALE012228,2026-01-02,2026-01,HCP0030,T006,REP006,PROD019,99,142731.27,21218.26,121513.01,Distributor
SALE012229,2026-01-10,2026-01,HCP0006,T006,REP006,PROD010,64,15586.56,2470.91,13115.65,Hospital
SALE012230,2026-01-28,2026-01,HCP0102,T006,REP006,PROD002,90,117405.9,17861.81,99544.09,Retail
SALE012231,2026-01-25,2026-01,HCP0486,T006,REP006,PROD013,48,54666.72,5830.41,48836.31,Retail
SALE012232,2026-01-17,2026-01,HCP0030,T006,REP006,PROD019,82,118221.86,9092.16,109129.7,Hospital
SALE012233,2026-01-01,2026-01,HCP0270,T006,REP006,PROD021,28,42271.6,5810.63,36460.97,Hospital
SALE012234,2026-01-23,2026-01,HCP0162,T006,REP006,PROD006,25,92383.25,14212.09,78171.16,Distributor
SALE012235,2026-01-09,2026-01,HCP0126,T006,REP006,PROD016,41,8855.18,210.51,8644.67,Distributor
SALE012236,2026-01-20,2026-01,HCP0030,T006,REP006,PROD019,79,113896.67,15784.32,98112.35,Retail
SALE012237,2026-01-03,2026-01,HCP0198,T006,REP006,PROD012,39,57472.35,1867.22,55605.13,Distributor
SALE012238,2026-01-10,2026-01,HCP0222,T006,REP006,PROD020,24,102606.72,12233.8,90372.92,Retail
SALE012239,2026-01-11,2026-01,HCP0030,T006,REP006,PROD003,100,404345.0,11715.23,392629.77,Retail
SALE012240,2026-01-08,2026-01,HCP0174,T006,REP006,PROD022,82,248872.46,38601.16,210271.3,Hospital
SALE012241,2026-01-23,2026-01,HCP0222,T006,REP006,PROD004,23,56094.93,4446.11,51648.82,Distributor
SALE012242,2026-01-11,2026-01,HCP0331,T007,REP007,PROD018,30,96176.4,2585.09,93591.31,Distributor
SALE012243,2026-01-12,2026-01,HCP0307,T007,REP007,PROD007,38,100378.14,7675.42,92702.72,Distributor
SALE012244,2026-01-29,2026-01,HCP0055,T007,REP007,PROD016,62,13390.76,1840.99,11549.77,Retail
SALE012245,2026-01-27,2026-01,HCP0487,T007,REP007,PROD017,52,199034.68,5283.96,193750.72,Hospital
SALE012246,2026-01-27,2026-01,HCP0055,T007,REP007,PROD024,49,6265.63,641.71,5623.92,Distributor
SALE012247,2026-01-20,2026-01,HCP0103,T007,REP007,PROD005,104,58093.36,4630.59,53462.77,Hospital
SALE012248,2026-01-29,2026-01,HCP0307,T007,REP007,PROD023,82,273461.8,11911.98,261549.82,Hospital
SALE012249,2026-01-14,2026-01,HCP0475,T007,REP007,PROD010,33,8036.82,174.86,7861.96,Distributor
SALE012250,2026-01-16,2026-01,HCP0487,T007,REP007,PROD025,49,12830.16,1187.86,11642.3,Distributor
SALE012251,2026-01-27,2026-01,HCP0439,T007,REP007,PROD008,25,105405.0,2724.04,102680.96,Retail
SALE012252,2026-01-18,2026-01,HCP0079,T007,REP007,PROD002,22,28699.22,2060.88,26638.34,Hospital
SALE012253,2026-01-09,2026-01,HCP0295,T007,REP007,PROD014,91,143142.09,20877.29,122264.8,Hospital
SALE012254,2026-01-10,2026-01,HCP0403,T007,REP007,PROD010,46,11202.84,1098.69,10104.15,Retail
SALE012255,2026-01-17,2026-01,HCP0247,T007,REP007,PROD009,21,24277.89,1506.92,22770.97,Hospital
SALE012256,2026-01-01,2026-01,HCP0091,T007,REP007,PROD005,54,30163.86,3904.59,26259.27,Hospital
SALE012257,2026-01-08,2026-01,HCP0091,T007,REP007,PROD005,36,20109.24,3151.7,16957.54,Distributor
SALE012258,2026-01-29,2026-01,HCP0151,T007,REP007,PROD001,124,201731.88,4558.21,197173.67,Distributor
SALE012259,2026-01-13,2026-01,HCP0007,T007,REP007,PROD019,15,21625.95,3349.31,18276.64,Retail
SALE012260,2026-01-12,2026-01,HCP0343,T007,REP007,PROD012,91,134102.15,18515.54,115586.61,Hospital
SALE012261,2026-01-02,2026-01,HCP0235,T007,REP007,PROD024,9,1150.83,82.32,1068.51,Distributor
SALE012262,2026-01-15,2026-01,HCP0128,T008,REP008,PROD010,46,11202.84,642.53,10560.31,Retail
SALE012263,2026-01-24,2026-01,HCP0320,T008,REP008,PROD015,18,58683.42,5665.32,53018.1,Distributor
SALE012264,2026-01-29,2026-01,HCP0272,T008,REP008,PROD002,37,48266.87,5746.75,42520.12,Distributor
SALE012265,2026-01-12,2026-01,HCP0080,T008,REP008,PROD016,52,11230.96,398.12,10832.84,Distributor
SALE012266,2026-01-25,2026-01,HCP0032,T008,REP008,PROD021,10,15097.0,587.28,14509.72,Distributor
SALE012267,2026-01-08,2026-01,HCP0392,T008,REP008,PROD024,14,1790.18,131.05,1659.13,Hospital
SALE012268,2026-01-13,2026-01,HCP0368,T008,REP008,PROD005,73,40777.07,3992.6,36784.47,Distributor
SALE012269,2026-01-25,2026-01,HCP0416,T008,REP008,PROD020,48,205213.44,23807.37,181406.07,Hospital
SALE012270,2026-01-16,2026-01,HCP0056,T008,REP008,PROD004,48,117067.68,11576.49,105491.19,Retail
SALE012271,2026-01-02,2026-01,HCP0260,T008,REP008,PROD006,19,70211.27,8402.67,61808.6,Retail
SALE012272,2026-01-29,2026-01,HCP0404,T008,REP008,PROD018,90,288529.2,20713.02,267816.18,Hospital
SALE012273,2026-01-22,2026-01,HCP0212,T008,REP008,PROD010,42,10228.68,670.42,9558.26,Hospital
SALE012274,2026-01-14,2026-01,HCP0248,T008,REP008,PROD008,61,257188.2,40297.21,216890.99,Hospital
SALE012275,2026-01-09,2026-01,HCP0404,T008,REP008,PROD018,81,259676.28,11182.35,248493.93,Distributor
SALE012276,2026-01-10,2026-01,HCP0308,T008,REP008,PROD024,56,7160.72,1123.95,6036.77,Hospital
SALE012277,2026-01-02,2026-01,HCP0224,T008,REP008,PROD024,41,5242.67,174.66,5068.01,Hospital
SALE012278,2026-01-25,2026-01,HCP0212,T008,REP008,PROD002,26,33917.26,4678.16,29239.1,Retail
SALE012279,2026-01-22,2026-01,HCP0020,T008,REP008,PROD007,44,116227.32,7552.13,108675.19,Distributor
SALE012280,2026-01-03,2026-01,HCP0464,T008,REP008,PROD025,77,20161.68,3127.64,17034.04,Distributor
SALE012281,2026-01-28,2026-01,HCP0344,T008,REP008,PROD001,34,55313.58,3508.54,51805.04,Distributor
SALE012282,2026-01-22,2026-01,HCP0213,T009,REP009,PROD011,63,269252.55,17645.18,251607.37,Hospital
SALE012283,2026-01-24,2026-01,HCP0465,T009,REP009,PROD006,12,44343.96,4743.68,39600.28,Retail
SALE012284,2026-01-06,2026-01,HCP0297,T009,REP009,PROD004,15,36583.65,3828.02,32755.63,Distributor
SALE012285,2026-01-08,2026-01,HCP0309,T009,REP009,PROD012,24,35367.6,1697.78,33669.82,Retail
SALE012286,2026-01-21,2026-01,HCP0189,T009,REP009,PROD010,26,6332.04,920.36,5411.68,Distributor
SALE012287,2026-01-24,2026-01,HCP0081,T009,REP009,PROD014,16,25167.84,2262.11,22905.73,Hospital
SALE012288,2026-01-20,2026-01,HCP0249,T009,REP009,PROD013,36,41000.04,2713.7,38286.34,Distributor
SALE012289,2026-01-21,2026-01,HCP0045,T009,REP009,PROD004,32,78045.12,2190.4,75854.72,Distributor
SALE012290,2026-01-21,2026-01,HCP0009,T009,REP009,PROD008,39,164431.8,14095.24,150336.56,Retail
SALE012291,2026-01-17,2026-01,HCP0465,T009,REP009,PROD014,20,31459.8,4782.27,26677.53,Retail
SALE012292,2026-01-19,2026-01,HCP0177,T009,REP009,PROD010,79,19239.66,2849.8,16389.86,Retail
SALE012293,2026-01-05,2026-01,HCP0477,T009,REP009,PROD016,59,12742.82,1612.29,11130.53,Distributor
SALE012294,2026-01-27,2026-01,HCP0393,T009,REP009,PROD021,80,120776.0,5216.84,115559.16,Distributor
SALE012295,2026-01-05,2026-01,HCP0297,T009,REP009,PROD012,49,72208.85,6347.23,65861.62,Distributor
SALE012296,2026-01-05,2026-01,HCP0213,T009,REP009,PROD011,88,376098.8,32992.73,343106.07,Distributor
SALE012297,2026-01-27,2026-01,HCP0093,T009,REP009,PROD016,42,9071.16,894.44,8176.72,Hospital
SALE012298,2026-01-19,2026-01,HCP0465,T009,REP009,PROD006,79,291931.07,45333.64,246597.43,Distributor
SALE012299,2026-01-02,2026-01,HCP0453,T009,REP009,PROD008,72,303566.4,12813.29,290753.11,Retail
SALE012300,2026-01-23,2026-01,HCP0429,T009,REP009,PROD002,93,121319.43,3206.34,118113.09,Retail
SALE012301,2026-01-15,2026-01,HCP0201,T009,REP009,PROD005,62,34632.58,2014.62,32617.96,Hospital
SALE012302,2026-01-24,2026-01,HCP0381,T009,REP009,PROD004,39,95117.49,11535.01,83582.48,Distributor
SALE012303,2026-01-31,2026-01,HCP0429,T009,REP009,PROD018,16,51294.08,7735.11,43558.97,Hospital
SALE012304,2026-01-16,2026-01,HCP0082,T010,REP010,PROD019,96,138406.08,18434.24,119971.84,Retail
SALE012305,2026-01-17,2026-01,HCP0082,T010,REP010,PROD003,91,367953.95,28346.82,339607.13,Retail
SALE012306,2026-01-11,2026-01,HCP0058,T010,REP010,PROD002,12,15654.12,1722.93,13931.19,Distributor
SALE012307,2026-01-02,2026-01,HCP0466,T010,REP010,PROD010,27,6575.58,570.78,6004.8,Distributor
SALE012308,2026-01-14,2026-01,HCP0202,T010,REP010,PROD024,79,10101.73,661.66,9440.07,Retail
SALE012309,2026-01-09,2026-01,HCP0046,T010,REP010,PROD010,49,11933.46,1479.68,10453.78,Distributor
SALE012310,2026-01-13,2026-01,HCP0178,T010,REP010,PROD010,38,9254.52,619.87,8634.65,Retail
SALE012311,2026-01-31,2026-01,HCP0202,T010,REP010,PROD016,76,16414.48,1729.21,14685.27,Distributor
SALE012312,2026-01-04,2026-01,HCP0430,T010,REP010,PROD020,81,346297.68,11509.57,334788.11,Hospital
SALE012313,2026-01-06,2026-01,HCP0130,T010,REP010,PROD024,40,5114.8,521.62,4593.18,Distributor
SALE012314,2026-01-13,2026-01,HCP0358,T010,REP010,PROD010,6,1461.24,207.39,1253.85,Distributor
SALE012315,2026-01-27,2026-01,HCP0046,T010,REP010,PROD010,85,20700.9,901.01,19799.89,Distributor
SALE012316,2026-01-09,2026-01,HCP0466,T010,REP010,PROD010,57,13881.78,1673.93,12207.85,Distributor
SALE012317,2026-01-30,2026-01,HCP0442,T010,REP010,PROD021,31,46800.7,5847.73,40952.97,Retail
SALE012318,2026-01-06,2026-01,HCP0010,T010,REP010,PROD008,35,147567.0,23461.45,124105.55,Retail
SALE012319,2026-01-12,2026-01,HCP0010,T010,REP010,PROD016,16,3455.68,346.71,3108.97,Hospital
SALE012320,2026-01-25,2026-01,HCP0286,T010,REP010,PROD018,12,38470.56,4485.06,33985.5,Retail
SALE012321,2026-01-19,2026-01,HCP0358,T010,REP010,PROD018,63,201970.44,5608.17,196362.27,Distributor
SALE012322,2026-01-22,2026-01,HCP0394,T010,REP010,PROD010,45,10959.3,848.6,10110.7,Distributor
SALE012323,2026-01-14,2026-01,HCP0298,T010,REP010,PROD005,21,11730.39,1089.88,10640.51,Retail
SALE012324,2026-01-22,2026-01,HCP0130,T010,REP010,PROD024,12,1534.44,105.92,1428.52,Hospital
SALE012325,2026-01-06,2026-01,HCP0010,T010,REP010,PROD008,54,227674.8,14245.2,213429.6,Retail
SALE012326,2026-01-27,2026-01,HCP0478,T010,REP010,PROD016,12,2591.76,402.64,2189.12,Distributor
SALE012327,2026-01-14,2026-01,HCP0166,T010,REP010,PROD024,62,7927.94,296.52,7631.42,Distributor
SALE012328,2026-01-18,2026-01,HCP0479,T011,REP011,PROD009,42,48555.78,4818.69,43737.09,Distributor
SALE012329,2026-01-17,2026-01,HCP0119,T011,REP011,PROD002,28,36526.28,1944.23,34582.05,Retail
SALE012330,2026-01-26,2026-01,HCP0107,T011,REP011,PROD012,32,47156.8,3789.43,43367.37,Hospital
SALE012331,2026-01-19,2026-01,HCP0119,T011,REP011,PROD018,37,118617.56,2773.85,115843.71,Hospital
SALE012332,2026-01-29,2026-01,HCP0011,T011,REP011,PROD003,59,238563.55,28201.04,210362.51,Distributor
SALE012333,2026-01-09,2026-01,HCP0191,T011,REP011,PROD023,9,30014.1,4244.75,25769.35,Distributor
SALE012334,2026-01-05,2026-01,HCP0263,T011,REP011,PROD014,9,14156.91,710.99,13445.92,Hospital
SALE012335,2026-01-19,2026-01,HCP0011,T011,REP011,PROD003,41,165781.45,21282.23,144499.22,Distributor
SALE012336,2026-01-25,2026-01,HCP0071,T011,REP011,PROD008,56,236107.2,6153.7,229953.5,Retail
SALE012337,2026-01-23,2026-01,HCP0179,T011,REP011,PROD015,20,65203.8,5049.56,60154.24,Hospital
SALE012338,2026-01-04,2026-01,HCP0479,T011,REP011,PROD001,38,61821.06,3111.22,58709.84,Distributor
SALE012339,2026-01-09,2026-01,HCP0359,T011,REP011,PROD001,64,104119.68,9789.59,94330.09,Distributor
SALE012340,2026-01-30,2026-01,HCP0143,T011,REP011,PROD006,47,173680.51,25560.34,148120.17,Hospital
SALE012341,2026-01-26,2026-01,HCP0431,T011,REP011,PROD002,91,118710.41,7998.63,110711.78,Retail
SALE012342,2026-01-12,2026-01,HCP0323,T011,REP011,PROD016,8,1727.84,131.22,1596.62,Distributor
SALE012343,2026-01-31,2026-01,HCP0071,T011,REP011,PROD016,64,13822.72,665.02,13157.7,Hospital
SALE012344,2026-01-24,2026-01,HCP0335,T011,REP011,PROD002,7,9131.57,322.69,8808.88,Hospital
SALE012345,2026-01-24,2026-01,HCP0131,T011,REP011,PROD010,44,10715.76,981.34,9734.42,Retail
SALE012346,2026-01-12,2026-01,HCP0347,T011,REP011,PROD006,22,81297.26,11234.86,70062.4,Hospital
SALE012347,2026-01-26,2026-01,HCP0071,T011,REP011,PROD016,35,7559.3,1080.59,6478.71,Distributor
SALE012348,2026-01-03,2026-01,HCP0287,T011,REP011,PROD008,88,371025.6,36429.03,334596.57,Retail
SALE012349,2026-01-02,2026-01,HCP0491,T011,REP011,PROD004,36,87800.76,1819.35,85981.41,Hospital
SALE012350,2026-01-23,2026-01,HCP0491,T011,REP011,PROD012,35,51577.75,7232.7,44345.05,Retail
SALE012351,2026-01-09,2026-01,HCP0383,T011,REP011,PROD010,118,28737.72,3687.53,25050.19,Retail
SALE012352,2026-01-29,2026-01,HCP0191,T011,REP011,PROD023,12,40018.8,2221.48,37797.32,Distributor
SALE012353,2026-01-21,2026-01,HCP0467,T011,REP011,PROD018,15,48088.2,5168.49,42919.71,Retail
SALE012354,2026-01-27,2026-01,HCP0323,T011,REP011,PROD016,49,10583.02,1537.27,9045.75,Retail
SALE012355,2026-01-10,2026-01,HCP0383,T011,REP011,PROD018,106,339823.28,40763.91,299059.37,Hospital
SALE012356,2026-01-11,2026-01,HCP0060,T012,REP012,PROD002,62,80879.62,2504.8,78374.82,Distributor
SALE012357,2026-01-31,2026-01,HCP0480,T012,REP012,PROD019,79,113896.67,13589.84,100306.83,Distributor
SALE012358,2026-01-01,2026-01,HCP0048,T012,REP012,PROD023,28,93377.2,6836.22,86540.98,Retail
SALE012359,2026-01-18,2026-01,HCP0444,T012,REP012,PROD016,30,6479.4,965.39,5514.01,Retail
SALE012360,2026-01-06,2026-01,HCP0012,T012,REP012,PROD019,17,24509.41,960.22,23549.19,Hospital
SALE012361,2026-01-11,2026-01,HCP0024,T012,REP012,PROD016,54,11662.92,819.55,10843.37,Distributor
SALE012362,2026-01-05,2026-01,HCP0432,T012,REP012,PROD010,55,13394.7,1550.05,11844.65,Retail
SALE012363,2026-01-25,2026-01,HCP0288,T012,REP012,PROD014,36,56627.64,1568.87,55058.77,Distributor
SALE012364,2026-01-28,2026-01,HCP0108,T012,REP012,PROD007,39,103019.67,13575.72,89443.95,Distributor
SALE012365,2026-01-09,2026-01,HCP0072,T012,REP012,PROD024,36,4603.32,703.33,3899.99,Retail
SALE012366,2026-01-29,2026-01,HCP0216,T012,REP012,PROD015,13,42382.47,4442.49,37939.98,Distributor
SALE012367,2026-01-02,2026-01,HCP0024,T012,REP012,PROD024,16,2045.92,185.12,1860.8,Distributor
SALE012368,2026-01-28,2026-01,HCP0120,T012,REP012,PROD018,14,44882.32,5024.92,39857.4,Hospital
SALE012369,2026-01-16,2026-01,HCP0180,T012,REP012,PROD008,20,84324.0,5324.18,78999.82,Hospital
SALE012370,2026-01-20,2026-01,HCP0276,T012,REP012,PROD013,28,31888.92,1207.14,30681.78,Hospital
SALE012371,2026-01-20,2026-01,HCP0240,T012,REP012,PROD018,111,355852.68,12080.59,343772.09,Distributor
SALE012372,2026-01-19,2026-01,HCP0252,T012,REP012,PROD018,142,455234.96,17233.42,438001.54,Hospital
